1692	12	4	11.95
640	12	7	14.43
510	294	5	48.66
111	332	4	10.56
479	9	3	12.59
154	102	16	7.3
12	393	17	46.9
438	238	3	22.6
142	698	4	25.39
105	923	3	11.6
2420	14	4	13.89
1277	103	3	9.66
104	259	10	21.89
957	101	4	11.19
1136	125	6	46.88
1895	103	3	12.09
104	1483	3	12.17
101	2027	5	25.88
372	118	3	8.67
122	153	5	4.87
693	109	3	11.16
125	469	3	12.6
12	1226	3	5.51
117	6068	3	30.87
211	328	4	27.97
102	1031	6	23.66
104	3974	3	20.34
686	104	3	7.4
901	114	3	13.28
424	14	13	25.24
229	123	3	5.78
124	246	6	21.61
132	1522	4	31.6
109	201	4	4.18
129	566	3	14.25
1383	14	5	13.39
952	158	4	32.66
270	122	4	11
173	421	3	18.84
2489	1473	5	90.57
143	218	3	7.57
106	485	4	13.31
304	102	7	9.38
233	177	10	69.35
130	220	3	6.67
106	365	13	66.21
660	104	3	6.95
298	120	8	33.17
110	270	5	11.96
111	867	5	27.03
753	109	9	57.21
108	1853	5	35.68
153	2062	3	27.2
12	101	280	33.69
142	936	3	19.03
143	340	11	73.71
397	14	9	10.44
890	131	7	54.89
277	102	15	37.65
333	120	3	7.91
1959	12	3	8.52
139	195	3	6.39
120	3386	3	24.28
1518	121	4	27.94
140	240	17	106.11
124	486	3	12.68
160	122	8	15.77
8	825	10	83.51
2447	14	3	8.23
102	677	5	12.93
152	271	6	32.49
136	231	3	7.67
12	344	7	5.79
2883	14	3	9.36
106	131	12	8.19
554	149	3	17.03
354	110	3	6.8
2478	14	4	13.89
196	1558	3	29.16
104	102	133	54.78
725	133	6	42.71
2403	121	3	22.19
193	204	3	13.17
111	792	3	12.28
2508	114	3	20.12
2007	109	6	48.86
1027	9	3	17.97
1141	14	7	20.63
1568	536	3	39.02
159	14	70	116.18
105	516	3	7.7
184	138	4	9.67
39	164	8	38.4
1061	14	4	6.49
247	534	5	45.93
1524	131	3	21.35
175	132	6	16.82
191	126	3	4.92
408	497	4	40.74
3462	114	3	22.92
212	191	3	13.34
845	107	3	12.11
112	249	5	10.61
101	1276	5	19.41
1396	12	4	10.31
114	847	3	12.96
206	238	6	39.3
373	120	4	13.82
1564	169	4	40.32
807	12	4	5.96
189	342	7	55.07
1883	14	5	16.98
543	101	4	6.03
119	124	23	45.69
111	480	6	25.81
265	21	3	11.38
381	143	3	12.92
1082	110	5	29.71
177	127	4	7.77
383	114	4	12.44
439	12	8	11.93
107	227	4	5.33
117	4190	3	26.38
101	467	6	11.85
1597	57	3	20.61
458	102	4	5.36
2695	12	3	10.6
115	1186	3	15.64
12	673	6	11.47
12	599	4	3.88
1463	106	3	15.97
230	14	63	211.87
150	108	11	14.3
234	191	3	14.36
262	109	3	3.86
1262	121	4	26.33
108	2992	4	30.78
102	238	8	7.21
145	133	6	8.63
173	643	3	22.11
349	102	5	5.95
198	116	4	5.76
106	714	3	11
209	118	23	116.42
120	188	8	20.26
360	12	8	8.62
2438	152	5	54.48
101	3132	3	15.16
102	3810	3	17.71
1306	14	6	17.52
106	2506	3	19.24
2	13	13	34.9
194	119	9	25.97
127	105	23	28.03
1858	101	4	16.95
110	709	5	24.38
181	400	3	19.02
120	382	3	8.94
1155	9	5	37.35
112	191	5	6.67
185	121	5	9.37
134	109	16	19.35
101	4024	3	17.34
108	376	10	46.62
161	119	15	43.66
141	138	11	26.58
395	103	4	5.49
103	317	7	12.54
1056	131	4	27.68
3491	14	4	18.22
2430	14	3	8.23
944	101	3	6.37
559	185	5	41.24
4787	112	3	29.32
925	103	4	12.57
441	104	3	4.56
529	140	4	22.08
1143	12	4	8.47
109	282	5	12.34
312	113	3	6.01
3316	123	3	25.94
16	217	3	4.35
101	1098	3	7.42
805	14	8	19.8
1494	352	4	49.98
178	113	6	8.73
1221	169	8	90.39
290	102	7	8.76
117	1487	3	18.07
124	433	27	245.46
118	316	3	7.42
115	602	8	46.25
186	134	5	13.49
116	3515	4	35.84
102	600	3	4.18
122	224	3	4.92
101	3242	3	15.16
1001	103	3	8.03
375	14	28	94.24
3543	14	4	18.22
101	2074	6	34.68
353	111	3	6.84
135	307	5	22.39
113	328	10	45.02
103	1314	3	9.66
106	159	25	76.39
1025	8	3	17.97
289	122	4	11.94
101	2404	3	12.44
1173	103	3	9.2
214	478	9	87.96
400	4095	3	44.85
781	108	3	11.57
218	563	4	33.52
2465	14	4	13.89
1211	112	3	14.94
1505	199	3	29.32
126	346	3	10.59
129	1354	3	20.53
16	135	15	26.99
361	165	3	16.58
2404	2446	3	52.4
520	111	4	14.57
12	137	179	501
163	153	3	6.26
197	114	6	10.95
108	2255	3	19.29
114	102	94	92.81
343	133	4	17.5
106	1119	3	13.92
166	114	9	16.99
135	350	3	11.66
2020	123	4	32.49
109	271	5	11.56
157	214	12	73.69
2500	14	3	8.23
277	134	5	20.94
1047	14	4	6.49
13	164	3	7.21
444	101	4	4.82
112	119	54	127.75
388	180	8	66.87
180	126	5	11.65
161	191	3	9.57
140	949	3	18.95
85	314	3	11.91
5	9	3	19.34
101	2828	3	13.63
831	107	5	25.66
684	12	4	5.06
12	778	20	111.11
172	138	10	39.31
137	176	4	9.04
101	425	10	27.75
1313	362	3	34.43
1244	14	3	4.43
449	106	3	7.9
2400	101	3	12.44
21	45	6	22.43
102	3895	3	17.71
159	139	7	18.18
4479	9	3	28.82
101	3856	3	17.34
106	1937	3	17.37
1223	210	5	54.17
102	315	7	10.4
102	255	35	135.92
414	106	3	7.39
234	119	7	21.31
191	110	6	9.53
193	172	9	53.77
155	1090	3	22.96
255	109	5	10.38
5132	2334	3	61.97
8	1959	3	22.77
154	227	5	22.17
5272	497	3	50.7
136	188	3	5.68
102	827	3	6.11
122	269	3	6.39
353	12	12	21.22
102	2607	4	22.01
108	731	10	64.72
104	1467	3	12.17
1007	185	3	25.9
347	450	4	38.06
110	1364	3	15.83
139	14	65	41.96
1473	8	3	20.49
390	113	6	23.7
114	109	29	25.74
774	107	4	17.76
122	440	4	16.32
105	5198	3	27.52
102	1015	3	7.37
263	104	6	8.03
1606	12	3	7.07
102	1775	3	11.01
12	126	39	4.45
12	197	117	573.71
124	1540	3	20.4
371	136	3	12.21
214	425	3	21.33
146	355	6	35.72
1211	14	5	11.67
183	199	3	12.18
123	214	13	58.36
1489	14	5	14.41
534	185	6	51.12
121	2395	6	57.72
107	259	5	10.41
104	1092	5	22.57
104	956	7	35.17
177	12	16	6
105	177	7	8.29
579	111	3	9.94
141	114	12	13.19
2006	12	3	8.52
115	503	3	9.83
4267	14	3	12.95
3225	103	3	16.65
134	259	3	8.63
112	122	25	32.17
102	577	3	3.86
135	668	3	16.41
2526	14	3	8.23
435	14	7	6.6
200	2107	4	45.26
104	2055	5	30.85
105	1199	3	13.19
276	177	5	31.14
111	316	3	5.94
243	120	3	4.96
101	3022	4	24.1
299	102	14	35.44
3692	9	4	44.42
106	803	10	66.94
1384	14	4	8.75
116	2662	3	22.34
12	884	12	50.22
123	392	3	10.72
2148	131	3	23.64
107	394	3	7.16
101	283	39	180.16
271	106	10	35.73
327	122	3	8.51
108	1460	4	24.08
199	404	3	20.09
508	104	3	5.22
292	114	5	13.77
221	12	14	9.94
342	128	3	10.89
352	419	3	26.36
598	1701	3	40.02
251	12	12	9.58
176	293	3	15.83
102	3100	4	24.6
369	14	22	59.71
3293	103	5	38.83
111	1315	3	15.33
108	523	9	46.92
161	122	5	6.27
1545	119	4	26.92
111	1113	14	129.17
141	271	4	15.16
119	236	5	12.19
537	568	3	31.33
196	856	3	25.16
119	112	20	15.46
588	121	8	50.04
373	104	4	6.55
859	113	3	12.83
115	350	8	35.14
107	242	7	17.27
3531	173	3	33.93
101	587	13	54.28
4560	12	3	14.24
172	114	11	27.02
123	12	52	10.86
118	1674	3	18.8
2491	14	3	8.23
476	185	4	29.61
85	236	4	14.13
197	138	4	10.65
12	182	29	36.47
222	141	7	29.22
101	1097	5	17.75
124	3803	3	28.74
101	1037	6	22.94
183	111	7	12.08
298	104	4	4.37
110	140	25	54.07
2437	12	3	9.45
127	742	3	16.12
639	114	4	17.18
3684	2340	4	83.51
4933	104	3	24.8
105	2053	4	25.68
135	396	5	26.13
166	138	4	8.05
12	1553	4	11.08
125	117	8	3.88
1121	14	7	20.63
1148	185	4	38.39
114	205	12	38.68
5011	103	3	23.29
144	176	4	9.81
605	143	4	23.86
211	105	17	57.27
160	108	6	4.66
456	106	3	7.9
152	141	6	12.76
210	1201	3	28.31
108	694	4	17.09
8	2557	4	36.8
685	113	3	11.71
104	118	47	43.31
126	206	3	5.69
117	284	8	32.21
1286	14	6	17.52
106	261	5	10.4
101	841	7	25.63
1903	14	3	6.56
1016	354	3	32.92
102	2149	3	11.83
140	354	3	12.2
6333	131	3	34.19
2201	14	3	7.32
102	870	11	55.82
921	695	17	309.64
8	1672	10	111.16
180	1688	4	41.3
126	274	3	8.58
354	101	8	15.26
106	132	54	177.49
294	124	4	13.85
12	491	16	50.76
114	1289	3	15.72
535	214	3	22.78
8	1985	6	57.68
1200	14	6	16.46
367	103	4	4.85
2103	14	3	7.32
245	198	3	15.2
160	119	5	5.08
113	105	107	284.57
170	117	6	10.37
537	773	4	47.58
1699	12	3	7.07
118	332	6	23.71
850	142	5	36.23
102	114	44	6.25
165	12	22	10.56
3378	12	3	12.1
251	57	3	6.75
115	177	8	16.6
118	839	4	21.42
138	123	8	9.65
9	145	7	9.62
196	727	3	24.26
146	704	3	18.57
105	399	6	20.24
133	214	3	6.79
1542	14	4	9.49
299	134	10	57.71
2	217	17	79.63
102	1500	4	15.48
421	104	3	4.22
164	184	5	21.06
320	8	4	15.34
104	2383	3	15.37
102	1126	3	7.75
331	12	11	16
717	757	3	35.92
105	322	3	4.78
105	246	35	191.85
111	543	12	73.17
3629	14	3	10.83
194	103	8	5.3
116	252	5	12.68
132	674	5	32.58
128	203	3	5.77
446	166	4	27.07
141	201	3	6.71
109	674	3	10.92
134	218	4	11.39
103	630	5	13.87
103	780	3	6.56
2015	107	5	37.37
395	128	8	47.89
590	227	3	24.15
118	867	3	14.55
317	122	3	8.16
111	4162	3	24.74
102	526	4	6.23
106	877	5	26.23
199	180	13	90.81
663	210	4	35.2
1024	101	4	11.69
439	21	3	15.94
1122	1838	3	45.06
392	160	5	32.92
603	104	3	6.35
1938	12	4	12.95
265	12	26	58.7
111	522	9	48.21
111	386	5	17.3
2663	118	3	22.65
2	135	23	58.78
1041	12	5	12.2
2951	114	3	21.35
184	114	6	9.59
127	449	3	12.6
2810	1033	5	88.82
120	106	27	28.75
113	1920	3	18.12
133	2961	4	38.36
493	14	9	14.15
2744	110	3	20.92
129	4531	3	29.47
171	478	3	19.65
153	387	4	22.99
2501	14	3	8.23
101	1582	4	15.91
101	1371	4	14.2
4574	12	3	14.24
1213	12	3	5.1
156	114	12	22.69
276	107	3	4.56
108	2603	3	20.52
122	314	4	12.92
1722	148	5	47.15
1491	12	3	6.48
568	12	6	8.78
512	114	4	14.85
2356	121	4	32.76
850	101	8	31.82
5760	14	3	17.33
193	245	5	30.1
264	212	3	16.7
148	140	9	22.53
102	2111	3	11.83
154	109	9	10.4
1636	137	3	22.79
102	1858	3	11.01
1218	150	3	22.81
249	140	3	8.69
101	864	4	10.29
210	104	9	12.57
740	177	5	44.08
3473	107	4	33.33
433	12	6	6.13
800	12	7	18.05
106	470	4	13.1
12	319	8	6.98
142	1038	3	19.8
663	650	3	34.59
106	366	24	157.7
8	5659	3	33.32
1892	14	3	6.56
2135	14	3	7.32
922	1114	4	56.6
394	432	3	27.62
930	14	5	9.1
139	124	7	8.13
241	119	4	8.37
104	1270	4	17.31
143	1556	5	43.62
462	12	9	16.12
103	284	7	10.66
104	4141	4	33.07
474	103	5	10.37
114	108	31	29.51
322	226	3	19.78
115	1088	4	22.8
108	1053	4	20.59
368	12	7	6.53
132	1402	3	21.04
1357	109	5	32
1580	113	3	17.38
781	102	8	30.97
2774	57	4	36.07
105	737	6	28.99
101	2209	4	18.17
770	12	5	9.05
2200	14	3	7.32
16	129	23	54.17
197	170	5	24.08
12	198	95	401.25
101	690	6	17.54
1450	103	4	16.93
403	103	5	8.9
1687	131	4	32.17
57	14	100	71.3
717	432	3	31.84
106	105	46	46.32
154	176	4	12.44
2106	14	3	7.32
118	1579	3	18.8
101	4505	3	17.34
308	284	5	41.69
276	685	3	28.03
470	12	5	4.31
2854	12	4	17.4
1811	107	4	26.04
447	169	22	241.21
225	108	4	5.33
205	117	4	6.47
8	690	4	22.96
186	119	4	5.24
113	187	12	33.74
12	1295	3	5.51
109	946	3	12.93
116	1127	8	61.05
111	1585	6	45.07
156	112	11	18.28
1535	14	3	5.36
117	2110	6	52.78
114	2203	3	19.11
212	102	12	14.42
652	121	3	13.35
112	548	3	9.5
450	133	6	35.09
140	5422	3	35.08
112	1307	3	15.43
243	16	4	9.12
237	512	3	23.55
1434	210	4	42.75
104	1093	6	29.71
392	119	4	14.4
85	152	5	10.16
213	136	3	6.97
844	14	7	16.03
684	110	6	31.67
1904	12	4	12.95
123	142	16	38.46
172	270	3	14.92
6309	9	3	33.31
137	293	3	10.28
950	12	5	10.99
317	102	8	13.7
112	218	5	8.64
101	1244	4	13.48
101	1126	4	12.24
395	149	3	14.88
359	119	3	8.36
208	101	20	37.93
119	152	7	8.74
813	14	8	19.8
195	103	8	5.37
1517	108	3	16.03
418	14	6	3.96
751	14	6	10.71
281	122	3	7.15
266	12	9	4.71
161	59	8	17.59
302	202	3	17.62
208	256	3	16.16
208	142	10	46.64
119	113	22	20.69
1345	12	5	15.41
561	150	4	25.76
174	1884	3	29.21
101	526	5	9.21
123	101	132	306.96
102	1582	3	10.3
12	987	10	39.76
360	110	4	11.18
884	134	4	26.63
1682	14	4	10.33
111	240	4	6.41
195	515	3	21.58
150	102	19	10.56
1569	185	4	41.67
101	1599	5	22.71
4	455	3	41.74
112	445	3	8.43
105	3957	3	23.04
2230	101	3	12.44
604	14	5	4.97
419	101	13	42.67
109	545	4	14.4
140	285	5	22.15
8	2556	4	36.8
686	381	3	30.88
12	1195	3	5.1
106	1530	6	42.4
573	2397	3	42.05
102	610	4	7.79
102	811	3	5.84
254	862	3	28.27
104	228	45	220.06
167	105	23	69.27
393	16	3	9.63
437	134	3	13.2
101	4552	3	17.34
104	430	4	7.88
641	1626	3	40.47
937	14	6	13.12
218	464	3	21.92
5515	14	3	17.33
511	16	5	23.8
279	14	12	9.91
397	114	11	58.07
16	45	5	8.27
182	163	4	14.54
148	476	4	23.36
847	242	3	27.39
145	887	3	19.33
307	109	3	5.37
125	116	11	9.06
3038	155	3	31.2
1514	113	6	43.91
102	1067	4	12.16
114	249	5	11.04
280	382	3	23.64
144	227	3	8.33
102	915	6	22.02
144	118	59	269.57
162	519	3	18.6
441	106	6	23.92
174	108	7	10.19
105	2054	3	17.03
136	104	27	27.79
656	113	3	11.23
173	251	3	14.04
101	827	4	9.89
488	103	3	3.89
158	403	12	101.15
178	124	3	4.01
465	122	7	37.38
1937	14	6	23.55
910	355	4	45.49
580	3358	3	45.08
106	5823	3	28.73
120	3372	3	24.28
124	416	27	241.52
290	119	3	6.65
101	3318	4	24.1
767	102	4	9.59
611	107	4	15.75
523	12	6	7.87
1684	12	5	17.67
574	120	4	17.53
114	191	6	10.24
357	340	3	24.88
139	138	10	22.22
118	376	3	8.78
174	119	6	10.7
2973	14	3	9.36
120	2173	3	20.46
952	210	4	38.63
12	303	55	270.78
1715	3237	5	100.24
979	109	9	63.39
130	126	6	4.85
101	1015	9	43.81
1661	114	6	45.86
111	2318	3	19.73
117	1069	3	15.58
337	195	3	18.48
194	102	10	7.11
724	118	3	13.36
1130	12	3	4.73
177	137	3	5.36
193	903	3	25.37
716	565	3	33.54
137	259	3	8.99
147	143	18	69.49
171	1463	6	66.06
104	4198	3	20.34
134	122	9	9.5
272	152	3	12.25
12	1941	9	55.94
118	958	5	31.11
102	2723	4	22.01
105	1523	5	30.83
119	114	24	26.33
1331	144	3	22.18
119	179	10	27.52
467	104	4	8.41
104	1627	4	19.8
119	282	9	38.13
412	160	3	16.85
2019	113	4	28.29
563	714	3	33.54
102	283	19	57.82
101	1419	4	14.2
142	1497	3	22.32
1897	125	3	22.07
349	119	6	24.56
146	4478	3	32.07
1115	101	3	7.42
799	14	4	4.6
164	136	4	7.3
106	640	15	106.89
133	316	7	36.69
108	1482	3	16.03
133	256	4	13.32
151	1006	3	21.71
133	142	11	24.99
327	102	5	5.29
454	155	3	16.6
59	1179	5	35.85
8	1430	3	19.89
104	756	7	30.84
1354	966	3	42.19
1124	230	3	28.73
117	830	4	21.33
133	101	51	60.48
109	1021	5	28.49
9	103	49	58.75
150	134	5	7.8
118	688	4	19.86
121	1646	9	88.71
118	614	3	12.16
764	239	4	38.09
1142	180	3	26.06
171	479	3	19.65
251	137	4	13.76
2130	114	3	19.11
145	159	3	4.14
234	102	12	17.79
652	104	3	6.95
142	1215	3	20.68
103	689	3	6.08
102	587	4	7.3
134	190	3	5.66
101	1176	11	65.5
112	102	59	20.39
108	4821	3	28.78
180	143	6	18.93
3419	14	3	10.83
219	971	3	27.4
177	123	4	6.53
392	108	3	7.2
101	2641	4	21.51
124	5442	3	33.23
101	492	5	8.72
137	102	76	160.44
111	1101	6	38.41
101	2284	4	19.65
8	5538	3	33.32
298	188	3	16.66
104	504	20	116.53
183	126	8	25.96
143	176	3	5.52
102	1653	3	10.3
3041	110	3	22.49
130	117	8	4.82
12	318	7	4.82
102	1097	3	7.75
533	432	3	29.45
158	3663	4	51.16
103	182	9	5.85
103	117	35	9.52
166	14	40	44.02
224	1519	3	30.64
102	4220	3	17.71
124	312	3	9.32
585	12	5	6.06
1508	12	3	6.48
246	173	25	228.34
144	401	28	272.7
102	631	15	74.36
225	119	29	169.32
135	172	3	4.89
186	108	18	60.33
111	2418	6	52.74
535	101	10	32.72
837	2791	6	110.3
154	108	7	5.43
330	14	12	14.78
59	1619	3	20.25
102	3244	4	24.6
111	694	6	31.75
117	200	4	6.11
437	102	5	8.14
104	206	14	29.19
1404	12	8	34.81
1511	107	8	63.82
126	118	21	40.53
142	1455	3	22.32
191	116	4	5.28
652	107	3	10.52
9	13	27	126.64
661	180	5	43.05
1309	14	3	4.43
4250	180	3	36.55
299	119	8	33.06
296	1474	3	33.7
209	206	3	14.15
287	1489	3	33.45
164	225	11	72.27
173	748	6	55.65
121	2259	4	32.76
3249	926	3	48.58
842	142	4	26.98
85	138	6	9.58
351	563	4	40.3
102	6124	3	22.16
127	132	11	20.63
1863	832	3	43.16
111	588	20	157.06
220	108	7	15.28
108	355	11	51.72
5091	3951	3	67.03
134	191	3	5.72
165	574	3	19.67
234	412	3	22.01
112	309	3	5.79
140	573	4	22.83
108	866	3	12.48
139	114	9	6.19
104	1153	3	10.61
966	8	5	35.04
158	1434	3	25.5
102	1098	4	12.71
675	14	16	60.81
114	122	25	34.12
210	158	3	10.11
509	119	4	16.52
16	208	3	4.07
16	311	3	7.74
828	127	3	17
4270	14	3	12.95
539	109	3	9.12
483	121	3	11.08
1140	12	3	4.73
289	102	7	8.76
183	438	8	69.31
2143	12	3	8.52
126	59	10	11.28
308	12	7	4
148	201	3	7.97
101	674	3	4.62
101	600	3	3.89
136	203	3	6.47
3606	14	3	10.83
12	392	7	7.6
102	693	3	5.13
152	224	11	65.53
101	2080	4	18.17
170	183	3	10.61
808	14	8	19.8
113	203	4	4.87
1397	14	3	4.86
957	12	5	11.57
1884	12	5	19.07
157	590	4	27.47
129	207	5	14.62
301	153	7	42.72
273	12	11	10.41
497	104	5	13.07
12	1314	3	5.51
122	113	31	52
1766	9	6	55.21
127	3492	3	27.08
1304	102	3	8.62
107	1710	3	16.64
276	649	6	64.36
778	138	3	17.59
124	487	27	256.99
1424	14	6	18.71
253	106	7	18.14
102	3166	3	15.53
105	1023	5	26.22
111	614	4	16.37
238	12	16	17.48
120	768	4	20.67
12	557	6	8.46
643	104	3	6.95
592	140	3	15.73
106	585	6	27.43
121	5060	3	31.71
182	120	6	11.66
530	14	8	11.68
104	346	7	17.26
12	4957	3	18.64
110	331	4	10.52
157	219	8	42.92
2184	230	3	33.15
104	1182	3	10.61
139	125	6	6
246	448	6	55
111	1755	3	17.86
325	1136	3	32.7
174	122	4	5.39
1197	131	3	19.71
235	107	4	5.78
142	1817	3	23.75
343	104	4	5.93
4613	12	3	14.24
235	159	4	17.33
106	1140	3	13.92
101	1790	3	10.65
114	190	8	17.42
102	880	4	10.75
108	506	4	13.8
1534	12	4	11.08
408	101	15	53.28
457	134	4	20.11
1123	14	11	46.61
3369	14	3	10.83
155	105	51	200.67
107	176	6	7.42
188	262	4	22.49
663	158	5	39.02
187	934	3	25.2
4632	14	3	12.95
842	101	8	31.82
109	5282	3	28.91
12	672	4	4.8
3492	1251	3	50.75
105	312	4	7.78
194	109	4	3.88
111	481	10	54.1
1929	104	3	13.54
177	126	4	7.55
454	12	8	12.27
695	8	5	31.13
102	1490	3	9.67
131	170	3	4.47
107	534	3	8.96
101	255	33	119.65
292	14	13	13.3
113	609	4	16.42
206	342	5	37.49
2519	102	3	12.8
1105	2253	7	134.3
118	694	5	27.23
4375	12	4	24.86
101	441	8	19.4
102	1111	7	31.39
101	525	7	17.31
102	1178	4	13.3
254	105	6	12
147	198	3	7.86
478	101	5	8.49
345	12	14	27.88
101	2876	3	13.63
117	1053	4	23.31
105	339	16	80.04
701	59	3	14.51
816	114	6	34.35
436	120	24	191.28
12	4644	4	24.86
120	2822	3	22.7
124	619	10	74.52
111	1115	4	21.74
1430	12	5	15.41
105	1607	4	23.35
141	269	3	9.4
119	298	3	6.8
869	990	4	54.96
5964	114	3	29.62
2207	14	3	7.32
102	418	9	23.68
102	342	5	5.81
323	545	4	39.06
373	106	5	15.94
115	552	4	16.07
191	199	6	33.53
762	101	5	13.64
199	1225	4	40.26
996	14	4	6.05
287	255	3	19.72
115	297	7	25.05
145	338	3	12.49
108	332	10	43.11
118	646	3	12.61
584	114	5	22.36
127	1108	3	18.87
9	128	9	11.47
150	109	8	6.94
105	518	4	12.45
2756	2218	4	75.87
838	59	4	23.34
613	12	4	4.09
101	336	21	78.61
101	268	13	24.22
131	166	12	45.49
131	14	210	517.55
1841	101	4	16.95
3938	1254	4	77.02
126	259	4	12.46
386	581	3	29.38
685	14	6	9.73
1528	14	3	5.36
121	579	16	126.59
136	120	7	4.15
498	312	3	26.32
3367	12	3	12.1
173	137	3	5.2
152	253	3	11.22
101	2046	3	11.47
4558	114	4	39.5
1003	120	3	15.3
157	101	61	158.77
146	1227	3	22.56
1007	180	3	25.63
284	125	5	19.61
1376	14	3	4.86
1364	11	3	41.81
246	579	4	35.51
235	120	4	8.23
2201	114	3	19.11
215	114	7	16.49
286	12	11	11.69
546	133	9	64.42
1898	12	7	34.15
904	114	9	62.78
12	220	13	7.72
16	59	167	995.02
143	144	5	6.48
321	12	8	7.16
598	181	3	21.88
102	1622	3	10.3
183	301	3	16.5
1744	185	3	29.88
735	117	3	13.29
224	123	6	18.77
111	865	4	19.64
2534	14	4	13.89
16	264	11	49.27
182	147	7	27.39
210	16	4	7.43
1476	14	4	9.49
355	734	3	30.55
130	101	40	29.75
101	2268	4	19.65
1307	12	4	9.63
111	965	11	85.24
117	438	3	9.71
116	676	9	59.44
1559	104	3	12.17
157	256	3	11.81
104	1204	4	16.64
157	142	8	22.38
260	134	3	8.63
122	125	14	20.37
170	143	5	13.3
186	122	12	41.87
657	14	10	24.96
12	1205	3	5.1
135	306	4	16.14
118	240	3	4.78
2341	12	4	15.57
4624	114	3	25.14
105	1749	3	16.18
104	1457	6	34.61
980	12	10	39.76
690	9	3	15.38
1208	102	3	8.17
116	931	7	47.55
106	2971	4	30.71
126	242	8	33.79
101	677	4	8.19
101	796	5	14.11
2450	14	3	8.23
12	591	9	21.2
2	324	6	24.57
104	697	3	7.4
1097	14	4	6.97
2099	121	3	21.18
1757	113	5	36.85
102	1584	3	10.3
4601	121	3	27.23
8	289	3	8.76
8	9	9	10.13
191	111	7	12.99
334	133	5	23.59
175	105	17	44.92
1006	117	3	15.19
3380	14	5	28.88
105	1236	5	28.71
203	1184	4	39.83
813	156	3	20.99
4698	210	3	42.84
141	170	3	5.24
5202	103	3	23.29
118	1063	5	31.83
153	151	3	4.91
317	109	3	5.68
102	467	9	25.87
846	687	4	51.43
102	571	11	41.15
444	12	10	19.43
824	102	6	20.6
12	777	5	9.05
806	12	4	5.96
12	845	7	18.8
254	312	4	29.7
188	163	35	290.09
107	206	4	4.34
102	1276	5	20.02
85	141	6	9.8
217	149	21	146.36
476	180	3	20.13
101	2777	4	21.51
118	339	4	12.9
124	354	5	22.47
743	102	3	5.36
115	628	4	17.71
124	2643	4	36.69
122	108	18	12.57
102	681	5	12.93
186	1412	3	27.84
4572	127	3	29.3
136	154	5	8.72
101	821	5	14.62
228	14	12	4.07
148	108	27	71.11
615	107	3	10.09
207	1496	3	29.79
958	121	3	16.01
393	12	8	10.4
146	339	5	27.32
4023	2048	4	81.98
298	116	3	6.52
715	114	3	11.84
105	764	5	22.63
639	102	3	4.53
2618	101	6	43.57
130	187	8	27.67
101	1025	5	17.02
1218	14	4	7.5
1717	106	3	16.63
164	888	5	43.97
103	187	11	10.63
984	138	3	19.24
103	338	6	10.17
102	934	4	11.19
211	117	4	6.86
144	14	35	4.3
8	11	7	53.81
102	978	5	16.95
12	5845	3	18.64
1737	12	3	7.07
641	878	3	36.12
607	102	3	4.18
112	253	5	10.78
1110	12	3	4.73
134	114	30	74.02
444	133	4	20.01
104	1773	4	20.87
471	119	14	93.93
104	1825	6	38.25
119	122	17	18.86
113	2281	4	29.81
108	1268	4	22.48
1512	14	3	5.36
111	536	3	9.41
566	376	3	28.93
576	105	4	13.15
85	122	12	22.31
137	153	5	8.95
1610	9	3	21.14
107	282	5	12.09
172	102	11	6.12
305	12	14	22.44
131	175	3	4.57
131	293	3	9.55
120	213	6	14.78
221	120	3	4.19
292	102	7	8.76
106	780	6	31.96
2550	14	3	8.23
217	358	6	48.69
2	115	27	41.19
1392	14	3	4.86
3640	14	3	10.83
803	14	4	4.6
202	101	10	7.18
101	1484	4	15
171	384	3	18.22
177	1124	5	49.05
257	102	8	8.46
2640	1341	3	49.71
108	307	14	66.18
105	1112	3	12.75
189	207	3	12.97
106	1892	4	26.03
113	762	3	12.24
145	101	19	4.55
135	614	4	23.36
244	597	3	25.08
120	301	7	27.34
102	1407	4	14.68
515	651	3	32.46
1429	14	5	13.39
995	12	3	4.08
132	755	4	25.23
168	114	16	48.53
105	240	5	7.56
12	716	4	5.06
1688	14	7	28.57
120	496	4	16.35
12	767	11	38.88
101	498	9	25.81
527	14	12	26.96
1721	14	3	5.91
216	487	6	53.54
103	683	4	10.27
2467	14	3	8.23
907	101	3	6.37
112	236	5	9.86
102	385	4	4.23
102	445	5	8.35
119	190	4	5.53
141	102	48	65.23
108	350	9	38.13
128	12	42	8.62
3506	12	4	19.95
102	892	8	33.8
250	118	7	22.69
166	160	18	110.15
139	119	24	62.38
157	132	9	25.25
117	464	11	66.56
169	14	44	60.64
2282	14	3	8.23
204	138	14	73.38
432	4274	3	45.41
1593	1030	4	61.61
386	180	6	46.11
16	211	4	7.53
2416	12	3	9.45
509	114	3	9.45
210	111	6	11.5
101	1060	7	29.39
182	272	3	15.61
16	254	3	5.76
197	160	4	15.27
12	260	74	368.09
233	284	5	36.59
3627	12	3	12.1
330	160	4	22.48
147	1073	3	21.2
851	176	3	23.91
2132	14	6	25.89
110	430	3	8.18
132	505	7	45.21
344	122	5	19.76
1441	123	4	29.18
318	14	8	4.72
671	101	5	12.36
246	226	3	16.69
104	1583	3	12.81
976	14	7	18.55
122	249	6	19.1
205	163	3	10.57
170	188	3	10.84
428	12	8	11.6
135	225	5	17.03
